2024-12-05 16:11:01 [main] INFO  org.thejavengers.Main - Inicio de la aplicación JavaFX.
2024-12-05 16:11:01 [JavaFX Application Thread] INFO  org.thejavengers.Main - Iniciando la aplicación JavaFX.
2024-12-05 16:11:02 [JavaFX Application Thread] INFO  org.thejavengers.Main - Aplicación JavaFX iniciada correctamente.
2024-12-05 16:11:04 [JavaFX Application Thread] INFO  o.t.v.g.VistaGestionMenuPrincipal - Navegando a la ventana de Gestión de Excursiones.
2024-12-05 16:11:04 [JavaFX Application Thread] INFO  o.t.v.g.VistaGestionMenuPrincipal - Ventana de Gestión de Excursiones abierta correctamente.
2024-12-05 16:11:05 [JavaFX Application Thread] INFO  o.t.v.g.VistaGestionExcurciones - Intentando abrir la vista para añadir una excursión en una nueva ventana.
2024-12-05 16:11:06 [JavaFX Application Thread] INFO  o.t.v.g.VistaGestionExcurciones - Nueva ventana de 'Añadir Excursión' abierta correctamente.
2024-12-05 16:12:00 [JavaFX Application Thread] INFO  o.t.v.g.VistaAñadirExcursion - Intentando agregar una nueva excursión.
2024-12-05 16:12:00 [JavaFX Application Thread] INFO  org.thejavengers.modelo.Excursion - Excursión creada exitosamente: Excursion{id=0, descripcion='alles', fecha=2024-12-24, dias=5, precio=50,00}
2024-12-05 16:12:00 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
2024-12-05 16:12:00 [JavaFX Application Thread] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-12-05 16:12:00 [JavaFX Application Thread] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-12-05 16:12:00 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.2.Final
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String pad(STRING string with INTEGER length {leading|trailing}[ STRING character])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double percent_rank([arg0[, ...]])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double pi
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Integer position(STRING pattern in STRING string)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double power(NUMERIC arg0, NUMERIC arg1)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Integer quarter(DATE arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double radians(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double rand([INTEGER seed])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Long rank([arg0[, ...]])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String repeat(STRING string, INTEGER times)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String replace(STRING string, STRING pattern, STRING replacement)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String reverse(STRING arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String right(STRING string, INTEGER length)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - round(NUMERIC number[, INTEGER places])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Long row_number()
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String rpad(string, length[, padding])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String rtrim(STRING string[, STRING characters])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Integer second(TIME arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String sha(arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String sha1(arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String sha2(arg0, arg1)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Integer sign(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double sin(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double sinh(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String soundex(arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String space(INTEGER arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Object sql
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double sqrt(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev_pop(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev_samp(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String str(arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - subdate(DATE datetime, INTEGER days)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String substr(STRING string, INTEGER start[, INTEGER length])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String substring(STRING string{ from|,} INTEGER start[{ for|,} INTEGER length])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - subtime(TIME datetime, TIME time)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - sum(arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp sysdate()
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double tan(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double tanh(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String time(arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp timestamp(arg0[, arg1])
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - timestampadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Long|Double timestampdiff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String trim([[{leading|trailing|both} ][STRING arg0 ]from] STRING arg1)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - trunc( ... )
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - truncate( ... )
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - String upper(STRING string)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Date utc_date
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Time utc_time
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp utc_timestamp
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_pop(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_samp(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Double variance(NUMERIC arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Integer week(DATE arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.HQL_FUNCTIONS - Integer year(DATE arg)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG org.hibernate.orm.query.plan.cache - Starting QueryInterpretationCache(2048)
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.s.i.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.e.i.EntityCopyObserverFactoryInitiator - Configured EntityCopyObserver strategy: disallow
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.Federacion] is safe
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.Federacion
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.Federacion]: private accessor [nombre]
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.Inscripcion#excursion` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.Inscripcion#excursion` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.Inscripcion#socio` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.Inscripcion#socio` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.Inscripcion] is safe
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.Inscripcion
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.Inscripcion]: private accessor [excursion]
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.Inscripcion#excursion` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.Inscripcion#socio` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.SocioFederado#federacion` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.SocioFederado#federacion` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.SocioFederado] is safe
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.SocioFederado
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.SocioFederado]: private accessor [apellidos]
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.hibernate.ormbytecode.interceptor - To-one property `org.thejavengers.modelo.SocioFederado#federacion` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.Socio] is safe
2024-12-05 16:24:45 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.Socio
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.SocioEstandar] is safe
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.SocioEstandar
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.SocioInfantil] is safe
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.SocioInfantil
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.Socio]: private accessor [apellidos]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.SocioEstandar]: private accessor [apellidos]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.SocioInfantil]: private accessor [apellidos]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [org.thejavengers.modelo.Excursion] is safe
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.thejavengers.modelo.Excursion
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [org.thejavengers.modelo.Excursion]: private accessor [descripcion]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.jdbc.mutation - Skipping collection (re)creation - org.thejavengers.modelo.Socio.inscripciones
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.jdbc.mutation - Skipping collection row deletions - org.thejavengers.modelo.Socio.inscripciones
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.jdbc.mutation - Skipping collection removals - org.thejavengers.modelo.Socio.inscripciones
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting post-init callbacks
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.Federacion) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[org.thejavengers.modelo.Inscripcion.excursion]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[org.thejavengers.modelo.Inscripcion.socio]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.Inscripcion) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[org.thejavengers.modelo.Socio.inscripciones#{element}]) - element descriptor
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(org.thejavengers.modelo.Socio.inscripciones)#finishInitialization
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(org.thejavengers.modelo.Socio.inscripciones) - key descriptor
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.Socio) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[org.thejavengers.modelo.SocioFederado.federacion]
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.SocioFederado) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.SocioEstandar) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.SocioInfantil) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(org.thejavengers.modelo.Excursion) `staticFetchableList` generator
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[org.thejavengers.modelo.Socio.inscripciones#{element}]) - element descriptor
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : f1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(org.thejavengers.modelo.Federacion)] with identifierForTableGroup [org.thejavengers.modelo.Federacion] for NavigablePath [org.thejavengers.modelo.Federacion] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [org.thejavengers.modelo.Federacion]
 |  \-BasicFetch [org.thejavengers.modelo.Federacion.nombre]

2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (f1 : org.thejavengers.modelo.Federacion) {
          primaryTableReference : federaciones as f1_0
        }
      }
    }

2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister - Static SQL for entity: org.thejavengers.modelo.Federacion
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Version select: select codigo from federaciones where codigo=?
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Insert (0): insert into federaciones (nombre) values (?)
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Update (0): update federaciones set nombre=? where codigo=?
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Delete (0): delete from federaciones where codigo=?
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : i1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(org.thejavengers.modelo.Inscripcion)] with identifierForTableGroup [org.thejavengers.modelo.Inscripcion] for NavigablePath [org.thejavengers.modelo.Inscripcion] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@40e83485] with identifierForTableGroup [org.thejavengers.modelo.Inscripcion.excursion] for NavigablePath [org.thejavengers.modelo.Inscripcion.excursion] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : e1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@372e73a3] with identifierForTableGroup [org.thejavengers.modelo.Inscripcion.socio] for NavigablePath [org.thejavengers.modelo.Inscripcion.socio] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@67534bcf] with identifierForTableGroup [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioFederado).federacion] for NavigablePath [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioFederado).federacion] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : f1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [org.thejavengers.modelo.Inscripcion]
 |  +-EntityFetchJoinedImpl [org.thejavengers.modelo.Inscripcion.excursion]
 |  |  +-BasicFetch [org.thejavengers.modelo.Inscripcion.excursion.descripcion]
 |  |  +-BasicFetch [org.thejavengers.modelo.Inscripcion.excursion.fechaExcursion]
 |  |  +-BasicFetch [org.thejavengers.modelo.Inscripcion.excursion.numeroDias]
 |  |  \-BasicFetch [org.thejavengers.modelo.Inscripcion.excursion.precio]
 |  +-BasicFetch [org.thejavengers.modelo.Inscripcion.fechaInscripcion]
 |  \-EntityFetchJoinedImpl [org.thejavengers.modelo.Inscripcion.socio]
 |  |  +-BasicFetch [org.thejavengers.modelo.Inscripcion.socio.apellidos]
 |  |  +-DelayedCollectionFetch [org.thejavengers.modelo.Inscripcion.socio.inscripciones]
 |  |  +-BasicFetch [org.thejavengers.modelo.Inscripcion.socio.nombre]
 |  |  +-BasicFetch [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioEstandar).nif]
 |  |  +-BasicFetch [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioEstandar).seguro]
 |  |  +-EntityFetchJoinedImpl [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioFederado).federacion]
 |  |  |  \-BasicFetch [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioFederado).federacion.nombre]
 |  |  +-BasicFetch [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioFederado).nif]
 |  |  \-BasicFetch [treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioInfantil).idSocioTutor]

2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (i1 : org.thejavengers.modelo.Inscripcion) {
          primaryTableReference : inscripciones as i1_0
          TableGroupJoins {
             join LazyTableGroup (e1 : org.thejavengers.modelo.Inscripcion.excursion) {
              primaryTableReference : excursiones as e1_0
            }
             join LazyTableGroup (s1 : org.thejavengers.modelo.Inscripcion.socio) {
              primaryTableReference : socios as s1_0
              TableGroupJoins {
                left  join LazyTableGroup (f1 : treat(org.thejavengers.modelo.Inscripcion.socio as org.thejavengers.modelo.SocioFederado).federacion) {
                  primaryTableReference : federaciones as f1_0
                }
              }
            }
          }
        }
      }
    }

2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister - Static SQL for entity: org.thejavengers.modelo.Inscripcion
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Version select: select idInscripcion from inscripciones where idInscripcion=?
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Insert (0): insert into inscripciones (idExcursion,fechaInscripcion,idSocio) values (?,?,?)
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Update (0): update inscripciones set idExcursion=?,fechaInscripcion=?,idSocio=? where idInscripcion=?
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG o.h.p.entity.AbstractEntityPersister -  Delete (0): delete from inscripciones where idInscripcion=?
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : sf1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(org.thejavengers.modelo.SocioFederado)] with identifierForTableGroup [org.thejavengers.modelo.SocioFederado] for NavigablePath [org.thejavengers.modelo.SocioFederado] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@44eb612b] with identifierForTableGroup [org.thejavengers.modelo.SocioFederado.federacion] for NavigablePath [org.thejavengers.modelo.SocioFederado.federacion] 
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : f1_0
2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [org.thejavengers.modelo.SocioFederado]
 |  +-BasicFetch [org.thejavengers.modelo.SocioFederado.apellidos]
 |  +-DelayedCollectionFetch [org.thejavengers.modelo.SocioFederado.inscripciones]
 |  +-BasicFetch [org.thejavengers.modelo.SocioFederado.nombre]
 |  +-EntityFetchJoinedImpl [org.thejavengers.modelo.SocioFederado.federacion]
 |  |  \-BasicFetch [org.thejavengers.modelo.SocioFederado.federacion.nombre]
 |  \-BasicFetch [org.thejavengers.modelo.SocioFederado.nif]

2024-12-05 16:24:46 [JavaFX Application Thread] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (sf1 : org.thejavengers.modelo.SocioFederado) {
          primaryTableReference : socios as sf1_0
          TableGroupJoins {
             join LazyTableGroup (f1 : org.thejavengers.modelo.SocioFederado.federacion) {
              primaryTableReference : federaciones as f1_0
            }
